fecha,mes,sucursal,ciudad,formato_local,dia_semana,fin_de_semana,lluvia,temperatura,evento_local,caida_app_minutos,ordenes,ticket_promedio,descuento_pct,cancelaciones_pct,faltantes,reclamos,ingresos_brutos,costo_insumos,merma,empaque,comision_app,costo_personal,renta_local,servicios,marketing_local,mantenimiento,utilidad_bruta,utilidad_operativa
2025-03-17,2025-03,Cumbres,Monterrey,familiar,Monday,0,0,27.6,0,0,100,169.37,5.65,1.28,1,4,15979.97,4577.96,316.59,299.6,926.84,10350.33,2900.0,1032.21,556.26,229.69,9858.98,-5209.51
2025-03-17,2025-03,Tec,Monterrey,rapido_universitario,Monday,0,0,27.6,0,0,109,159.81,6.16,1.44,2,3,16346.87,4839.26,297.54,375.62,948.12,9975.62,2500.0,1113.05,610.74,261.31,9886.33,-4574.4
2025-03-18,2025-03,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,28.8,0,0,132,185.62,6.4,1.2,3,4,22934.07,6870.51,444.83,419.1,1330.18,11149.55,3200.0,1263.09,540.17,241.55,13869.45,-2524.92
2025-03-18,2025-03,Cumbres,Monterrey,familiar,Tuesday,0,0,28.8,0,0,94,165.72,6.89,1.36,3,3,14504.39,4372.34,344.71,272.03,841.25,9970.21,2900.0,1143.58,554.53,250.3,8674.05,-6144.58
2025-03-18,2025-03,Tec,Monterrey,rapido_universitario,Tuesday,0,0,28.8,0,0,103,165.28,6.8,1.35,1,2,15867.06,4668.15,283.06,365.9,920.29,10301.0,2500.0,1187.3,486.48,209.97,9629.66,-5055.09
2025-03-19,2025-03,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,30.6,0,0,145,185.81,6.76,1.5,2,2,25121.1,7316.82,408.46,452.53,1457.02,11105.37,3200.0,1281.68,528.36,299.18,15486.27,-928.32
2025-03-19,2025-03,Cumbres,Monterrey,familiar,Wednesday,0,0,30.6,0,0,94,171.15,6.43,1.19,2,2,15053.9,4495.78,259.15,294.12,873.13,10180.12,2900.0,1111.0,545.97,214.49,9131.73,-5819.86
2025-03-19,2025-03,Tec,Monterrey,rapido_universitario,Wednesday,0,0,30.6,0,0,111,159.08,7.0,1.41,2,3,16422.02,4808.94,284.21,392.86,952.48,10092.1,2500.0,1244.46,667.95,237.31,9983.54,-4758.28
2025-03-20,2025-03,Centro,Monterrey,salon_y_retiro,Thursday,0,0,28.3,0,0,121,192.61,6.52,1.34,3,5,21786.14,6501.98,525.24,427.53,1263.6,11091.93,3200.0,1243.6,549.03,287.74,13067.79,-3304.51
2025-03-20,2025-03,Cumbres,Monterrey,familiar,Thursday,0,0,28.3,0,0,101,174.45,6.87,1.43,2,3,16408.16,4906.59,279.34,310.33,951.67,10066.22,2900.0,1186.12,502.89,243.31,9960.22,-4938.31
2025-03-20,2025-03,Tec,Monterrey,rapido_universitario,Thursday,0,0,28.3,0,0,105,146.98,6.51,1.4,1,2,14428.44,4286.48,210.84,314.17,836.85,10025.93,2500.0,1209.16,594.34,275.04,8780.1,-5824.37
2025-03-21,2025-03,Centro,Monterrey,salon_y_retiro,Friday,1,0,27.4,0,0,178,180.1,6.45,1.03,1,3,29990.58,8739.54,507.52,541.71,1739.45,11958.34,3200.0,1165.48,602.11,270.93,18462.36,1265.5
2025-03-21,2025-03,Cumbres,Monterrey,familiar,Friday,1,0,27.4,0,0,129,179.6,6.4,1.53,2,2,21684.47,6400.9,313.38,391.72,1257.7,11158.9,2900.0,1228.1,547.61,237.69,13320.76,-2751.53
2025-03-21,2025-03,Tec,Monterrey,rapido_universitario,Friday,1,0,27.4,0,0,140,167.89,6.37,1.19,2,3,22006.84,6455.83,275.52,492.96,1276.4,11530.32,2500.0,1211.24,619.93,198.99,13506.13,-2554.35
2025-03-22,2025-03,Centro,Monterrey,salon_y_retiro,Saturday,1,0,28.6,0,0,194,185.02,6.81,1.2,0,1,33450.03,9686.23,466.64,675.71,1940.1,12461.0,3200.0,1229.11,503.46,236.45,20681.35,3051.32
2025-03-22,2025-03,Cumbres,Monterrey,familiar,Saturday,1,0,28.6,0,0,128,181.09,6.59,1.37,1,1,21651.17,6255.36,298.07,419.39,1255.77,11437.38,2900.0,1153.89,532.51,286.99,13422.59,-2888.18
2025-03-22,2025-03,Tec,Monterrey,rapido_universitario,Saturday,1,0,28.6,0,0,136,153.76,6.43,1.2,1,3,19565.97,5848.83,243.42,449.66,1134.83,11427.46,2500.0,1204.12,541.58,229.79,11889.23,-4013.72
2025-03-23,2025-03,Centro,Monterrey,salon_y_retiro,Sunday,1,0,28.9,0,0,182,185.47,6.53,1.27,2,2,31550.77,9234.79,501.57,567.82,1829.94,12070.61,3200.0,1136.5,558.67,218.6,19416.65,2232.28
2025-03-23,2025-03,Cumbres,Monterrey,familiar,Sunday,1,0,28.9,0,0,125,173.8,6.66,1.04,3,3,20278.26,6115.51,489.39,386.7,1176.14,11311.31,2900.0,1363.62,501.65,237.07,12110.53,-4203.12
2025-03-23,2025-03,Tec,Monterrey,rapido_universitario,Sunday,1,0,28.9,0,0,150,152.85,6.47,1.36,3,3,21443.69,6471.91,500.01,494.94,1243.73,11203.49,2500.0,1238.57,554.84,253.37,12733.09,-3017.17
2025-03-24,2025-03,Centro,Monterrey,salon_y_retiro,Monday,0,0,31.9,0,0,135,187.34,6.17,1.28,1,2,23729.77,6938.36,340.51,487.27,1376.33,11407.37,3200.0,1182.73,568.02,232.98,14587.3,-2003.8
2025-03-24,2025-03,Cumbres,Monterrey,familiar,Monday,0,0,31.9,0,0,106,174.98,6.52,1.27,1,2,17337.76,5109.48,252.65,338.69,1005.59,10243.33,2900.0,1286.65,549.24,270.69,10631.36,-4618.55
2025-03-24,2025-03,Tec,Monterrey,rapido_universitario,Monday,0,0,31.9,0,0,96,162.92,6.43,1.33,1,3,14634.27,4154.99,243.6,314.72,848.79,10437.23,2500.0,1071.91,504.83,189.78,9072.18,-5631.57
2025-03-25,2025-03,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,30.3,0,0,122,186.16,6.34,1.03,1,3,21271.26,6195.53,380.38,396.46,1233.73,11021.23,3200.0,1183.06,565.46,296.97,13065.17,-3201.56
2025-03-25,2025-03,Cumbres,Monterrey,familiar,Tuesday,0,0,30.3,0,0,99,173.53,6.31,1.19,2,1,16095.11,4640.98,254.38,298.95,933.52,10572.11,2900.0,1044.36,566.26,261.38,9967.28,-5376.84
2025-03-25,2025-03,Tec,Monterrey,rapido_universitario,Tuesday,0,0,30.3,0,0,94,155.4,6.63,1.54,1,1,13638.84,4035.6,259.79,309.12,791.05,9821.52,2500.0,1311.63,541.07,273.72,8243.29,-6204.65
2025-03-26,2025-03,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,29.2,0,0,128,194.31,6.93,0.98,1,4,23148.31,6725.3,307.39,439.92,1342.6,11000.49,3200.0,1203.19,528.42,230.7,14333.1,-1829.7
2025-03-26,2025-03,Cumbres,Monterrey,familiar,Wednesday,0,0,29.2,0,0,92,174.37,6.26,1.26,1,3,15038.55,4413.72,237.32,293.8,872.24,10293.1,2900.0,1286.15,572.79,293.82,9221.48,-6124.38
2025-03-26,2025-03,Tec,Monterrey,rapido_universitario,Wednesday,0,0,29.2,0,0,114,159.02,6.38,1.43,2,2,16972.27,4855.63,209.36,396.27,984.39,10358.75,2500.0,1266.24,492.08,271.12,10526.61,-4361.58
2025-03-27,2025-03,Centro,Monterrey,salon_y_retiro,Thursday,0,0,30.7,0,0,135,180.66,6.32,0.99,1,1,22846.71,6711.21,368.35,454.97,1325.11,11084.18,3200.0,1165.57,565.58,228.29,13987.07,-2256.55
2025-03-27,2025-03,Cumbres,Monterrey,familiar,Thursday,0,0,30.7,0,0,101,174.26,6.2,1.3,1,2,16508.46,4879.57,320.7,307.59,957.49,10156.87,2900.0,1052.64,544.2,226.91,10043.12,-4837.5
2025-03-27,2025-03,Tec,Monterrey,rapido_universitario,Thursday,0,0,30.7,0,0,86,160.99,6.68,1.19,1,2,12921.06,3812.36,167.52,293.14,749.42,10571.19,2500.0,1213.61,571.06,235.6,7898.62,-7192.85
2025-03-28,2025-03,Centro,Monterrey,salon_y_retiro,Friday,1,0,29.9,1,0,208,179.34,6.6,1.49,2,1,34839.07,10037.1,444.99,699.26,2020.67,12329.86,3200.0,1259.22,690.47,205.0,21637.06,3952.5
2025-03-28,2025-03,Cumbres,Monterrey,familiar,Friday,1,0,29.9,1,0,134,172.97,6.24,1.32,2,3,21731.3,6255.19,255.88,407.27,1260.42,11449.58,2900.0,1191.79,710.72,219.26,13552.55,-2918.81
2025-03-28,2025-03,Tec,Monterrey,rapido_universitario,Friday,1,0,29.9,1,0,166,158.95,6.54,1.15,1,2,24660.84,7101.79,332.46,559.08,1430.33,11636.17,2500.0,1223.37,795.68,236.05,15237.18,-1154.1
2025-03-29,2025-03,Centro,Monterrey,salon_y_retiro,Saturday,1,0,27.2,0,0,179,194.08,6.6,1.41,2,2,32448.58,9448.4,526.91,638.31,1882.02,12302.42,3200.0,1244.44,556.94,216.9,19952.94,2432.25
2025-03-29,2025-03,Cumbres,Monterrey,familiar,Saturday,1,0,27.2,0,0,131,166.72,6.8,0.98,1,4,20354.79,5915.79,279.48,386.38,1180.58,11652.09,2900.0,1198.77,577.6,243.0,12592.56,-3978.89
2025-03-29,2025-03,Tec,Monterrey,rapido_universitario,Saturday,1,0,27.2,0,0,140,178.17,6.52,1.22,1,3,23316.57,6846.6,409.07,539.57,1352.36,11162.31,2500.0,1247.23,536.1,231.42,14168.97,-1508.09
2025-03-30,2025-03,Centro,Monterrey,salon_y_retiro,Sunday,1,0,28.8,0,0,177,185.25,6.06,1.31,1,1,30801.45,8917.06,440.0,613.18,1786.48,11764.91,3200.0,1185.97,475.28,227.05,19044.73,2191.52
2025-03-30,2025-03,Cumbres,Monterrey,familiar,Sunday,1,0,28.8,0,0,140,168.58,6.54,1.17,3,4,22057.89,6760.94,426.68,394.81,1279.36,11614.36,2900.0,1196.39,538.39,250.01,13196.1,-3303.05
2025-03-30,2025-03,Tec,Monterrey,rapido_universitario,Sunday,1,0,28.8,0,0,133,163.9,6.51,1.37,1,3,20380.74,5893.71,364.99,491.78,1182.08,11584.14,2500.0,1246.15,578.52,158.82,12448.17,-3619.47
2025-03-31,2025-03,Centro,Monterrey,salon_y_retiro,Monday,0,0,29.4,0,0,133,183.77,6.08,1.22,2,3,22954.69,6645.57,325.77,469.46,1331.37,10861.14,3200.0,1355.15,552.28,213.5,14182.51,-1999.56
2025-03-31,2025-03,Cumbres,Monterrey,familiar,Monday,0,0,29.4,0,0,104,182.53,6.07,1.53,1,4,17830.74,5179.44,229.05,347.73,1034.18,10386.78,2900.0,1356.72,627.56,260.86,11040.33,-4491.59
2025-03-31,2025-03,Tec,Monterrey,rapido_universitario,Monday,0,0,29.4,0,0,101,156.14,6.41,1.18,1,0,14759.04,4320.2,235.29,377.33,856.02,10356.57,2500.0,1176.38,575.41,203.23,8970.2,-5841.4
2025-04-01,2025-04,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,26.3,0,0,143,189.77,6.3,1.39,2,3,25427.94,7527.41,363.22,466.93,1551.1,11247.13,3200.0,1329.42,512.7,206.36,15519.27,-976.33
2025-04-01,2025-04,Cumbres,Monterrey,familiar,Tuesday,0,0,26.3,0,0,105,167.47,6.97,1.44,2,4,16358.18,4862.54,287.12,295.79,997.85,10304.87,2900.0,1310.08,619.04,281.76,9914.87,-5500.87
2025-04-01,2025-04,Tec,Monterrey,rapido_universitario,Tuesday,0,0,26.3,0,0,121,161.76,6.71,1.55,1,2,18259.6,5300.96,328.35,400.4,1113.84,10522.21,2500.0,1165.66,599.34,209.14,11116.06,-3880.27
2025-04-02,2025-04,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,26.8,0,0,128,193.28,6.41,1.41,1,1,23154.18,6847.44,390.48,414.28,1412.41,11333.26,3200.0,1209.3,504.85,240.21,14089.57,-2398.04
2025-04-02,2025-04,Cumbres,Monterrey,familiar,Wednesday,0,0,26.8,0,0,90,186.81,6.18,1.51,2,1,15772.98,4535.84,270.11,292.09,962.15,10499.04,2900.0,1344.76,533.25,208.08,9712.79,-5772.34
2025-04-02,2025-04,Tec,Monterrey,rapido_universitario,Wednesday,0,0,26.8,0,0,81,161.12,6.37,1.45,2,1,12219.48,3682.9,221.99,291.41,745.39,10216.79,2500.0,1236.48,525.39,227.56,7277.79,-7428.43
2025-04-03,2025-04,Centro,Monterrey,salon_y_retiro,Thursday,0,0,30.9,0,0,133,188.4,6.5,1.59,2,0,23428.96,6839.84,372.19,467.77,1429.17,11175.87,3200.0,1247.49,520.17,259.97,14319.99,-2083.51
2025-04-03,2025-04,Cumbres,Monterrey,familiar,Thursday,0,0,30.9,0,0,92,169.43,6.43,1.48,1,1,14585.8,4331.85,212.91,282.34,889.73,10497.28,2900.0,1349.25,597.0,222.75,8868.97,-6697.31
2025-04-03,2025-04,Tec,Monterrey,rapido_universitario,Thursday,0,0,30.9,0,0,101,152.15,7.15,1.47,3,3,14268.24,4227.73,357.61,329.5,870.36,10453.97,2500.0,1268.88,579.01,255.99,8483.04,-6574.82
2025-04-04,2025-04,Centro,Monterrey,salon_y_retiro,Friday,1,0,32.2,0,0,178,183.41,7.17,1.54,1,1,30306.06,8944.73,517.55,573.37,1848.67,12205.71,3200.0,1209.65,493.52,246.46,18421.74,1066.4
2025-04-04,2025-04,Cumbres,Monterrey,familiar,Friday,1,0,32.2,0,0,139,179.2,6.43,1.44,2,2,23307.65,6850.26,471.93,447.63,1421.77,11788.93,2900.0,1234.56,551.88,188.57,14116.07,-2547.87
2025-04-04,2025-04,Tec,Monterrey,rapido_universitario,Friday,1,0,32.2,0,0,142,167.05,7.28,1.58,2,3,21994.24,6424.52,344.86,519.35,1341.65,11488.67,2500.0,1330.32,505.71,186.62,13363.87,-2647.46
2025-04-05,2025-04,Centro,Monterrey,salon_y_retiro,Saturday,1,0,26.6,0,0,171,193.0,6.59,1.43,2,4,30828.25,9016.7,575.17,597.59,1880.52,12430.6,3200.0,1295.95,485.85,216.42,18758.27,1129.46
2025-04-05,2025-04,Cumbres,Monterrey,familiar,Saturday,1,0,26.6,0,0,131,176.71,6.54,1.38,2,4,21635.47,6438.03,401.05,402.33,1319.76,11574.84,2900.0,1287.28,536.45,224.79,13074.29,-3449.07
2025-04-05,2025-04,Tec,Monterrey,rapido_universitario,Saturday,1,0,26.6,0,0,156,158.69,6.36,1.47,3,4,23180.97,7172.78,489.68,521.77,1414.04,11505.83,2500.0,1254.96,632.64,205.34,13582.7,-2516.07
2025-04-06,2025-04,Centro,Monterrey,salon_y_retiro,Sunday,1,0,27.9,0,0,180,191.22,6.84,1.44,0,3,32066.08,9312.33,677.81,602.41,1956.03,12463.97,3200.0,1184.73,528.45,201.27,19517.5,1939.08
2025-04-06,2025-04,Cumbres,Monterrey,familiar,Sunday,1,0,27.9,0,0,140,171.48,6.82,1.3,1,4,22370.22,6501.08,277.33,434.12,1364.58,11424.56,2900.0,1234.24,591.02,215.44,13793.11,-2572.15
2025-04-06,2025-04,Tec,Monterrey,rapido_universitario,Sunday,1,0,27.9,0,0,149,155.81,7.1,1.6,1,2,21567.84,6279.96,353.71,520.85,1315.64,11369.58,2500.0,1329.22,490.42,214.21,13097.69,-2805.75
2025-04-07,2025-04,Centro,Monterrey,salon_y_retiro,Monday,0,1,34.2,0,0,123,187.68,6.45,1.96,0,3,21595.93,6550.63,329.03,410.69,1317.35,11351.0,3200.0,1208.2,551.03,268.83,12988.23,-3590.83
2025-04-07,2025-04,Cumbres,Monterrey,familiar,Monday,0,1,34.2,0,0,94,175.28,6.55,1.85,1,4,15397.73,4579.25,238.86,254.88,939.26,10558.83,2900.0,1317.87,508.74,180.05,9385.48,-6080.0
2025-04-07,2025-04,Tec,Monterrey,rapido_universitario,Monday,0,1,34.2,0,0,90,165.45,6.33,1.73,2,4,13948.11,4106.71,220.37,313.15,850.83,10723.52,2500.0,1339.62,545.72,198.1,8457.05,-6849.91
2025-04-08,2025-04,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,31.1,0,0,125,191.56,6.76,1.44,2,3,22326.88,6498.89,342.68,476.45,1361.94,11012.59,3200.0,1231.78,597.96,235.22,13646.92,-2630.63
2025-04-08,2025-04,Cumbres,Monterrey,familiar,Tuesday,0,0,31.1,0,0,89,165.11,6.81,1.55,3,4,13694.2,4227.13,272.98,262.49,835.35,10308.07,2900.0,1277.17,583.78,272.09,8096.26,-7244.86
2025-04-08,2025-04,Tec,Monterrey,rapido_universitario,Tuesday,0,0,31.1,0,0,95,167.5,6.51,1.25,1,1,14877.05,4381.56,246.65,339.19,907.5,10526.51,2500.0,1242.97,550.18,196.78,9002.14,-6014.3
2025-04-09,2025-04,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,28.2,0,0,128,185.65,6.71,1.15,0,2,22168.85,6570.79,370.67,441.0,1352.3,11464.19,3200.0,1299.75,549.11,209.06,13434.08,-3288.03
2025-04-09,2025-04,Cumbres,Monterrey,familiar,Wednesday,0,0,28.2,0,0,88,170.25,6.73,1.43,1,2,13973.59,4150.46,229.4,269.66,852.39,10485.52,2900.0,1226.76,503.61,254.73,8471.68,-6898.95
2025-04-09,2025-04,Tec,Monterrey,rapido_universitario,Wednesday,0,0,28.2,0,0,106,158.58,6.53,1.74,1,2,15712.2,4643.93,215.12,363.22,958.44,10753.59,2500.0,1330.37,578.45,257.77,9531.48,-5888.71
2025-04-10,2025-04,Centro,Monterrey,salon_y_retiro,Thursday,0,0,31.8,0,0,130,183.67,6.68,1.54,2,3,22282.1,6381.67,409.68,475.51,1359.21,11470.28,3200.0,1242.77,511.82,248.32,13656.03,-3017.17
2025-04-10,2025-04,Cumbres,Monterrey,familiar,Thursday,0,0,31.8,0,0,87,177.41,6.49,1.54,3,2,14432.27,4411.53,297.35,253.87,880.37,10318.88,2900.0,1249.67,596.52,194.36,8589.15,-6670.27
2025-04-10,2025-04,Tec,Monterrey,rapido_universitario,Thursday,0,0,31.8,0,0,111,172.0,6.83,1.48,1,2,17788.62,5276.8,298.28,422.15,1085.11,10892.39,2500.0,1315.94,569.16,286.86,10706.27,-4858.08
2025-04-11,2025-04,Centro,Monterrey,salon_y_retiro,Friday,1,0,27.5,0,0,179,182.28,6.86,1.35,3,5,30390.16,9347.41,645.12,596.16,1853.8,12575.99,3200.0,1190.34,565.7,261.18,17947.66,154.45
2025-04-11,2025-04,Cumbres,Monterrey,familiar,Friday,1,0,27.5,0,0,134,182.48,7.01,1.28,2,2,22737.01,6748.76,324.36,453.0,1386.96,11699.87,2900.0,1332.96,543.47,196.31,13823.94,-2848.67
2025-04-11,2025-04,Tec,Monterrey,rapido_universitario,Friday,1,0,27.5,0,0,156,158.86,7.06,1.46,2,4,23031.88,6814.23,433.01,495.55,1404.94,11786.8,2500.0,1248.07,543.97,240.26,13884.15,-2434.95
2025-04-12,2025-04,Centro,Monterrey,salon_y_retiro,Saturday,1,0,33.1,0,0,167,186.47,6.44,1.57,1,3,29136.93,8534.5,505.12,583.17,1777.35,12358.47,3200.0,1268.44,486.08,249.16,17736.79,174.64
2025-04-12,2025-04,Cumbres,Monterrey,familiar,Saturday,1,0,33.1,0,0,139,169.72,6.99,1.09,0,1,21942.93,6419.64,351.9,415.19,1338.52,11617.92,2900.0,1315.65,528.75,202.09,13417.68,-3146.74
2025-04-12,2025-04,Tec,Monterrey,rapido_universitario,Saturday,1,0,33.1,0,0,132,172.57,5.94,1.37,3,4,21425.41,6452.94,471.45,511.29,1306.95,11847.47,2500.0,1202.05,584.22,247.58,12682.77,-3698.54
2025-04-13,2025-04,Centro,Monterrey,salon_y_retiro,Sunday,1,0,32.5,0,0,179,177.51,6.77,1.67,2,3,29623.64,9008.67,412.36,589.6,1807.04,12327.32,3200.0,1268.47,554.03,285.44,17805.97,170.7
2025-04-13,2025-04,Cumbres,Monterrey,familiar,Sunday,1,0,32.5,0,0,125,169.84,6.17,1.47,1,3,19919.83,5780.87,304.4,399.17,1215.11,11598.62,2900.0,1308.79,573.77,229.4,12220.28,-4390.32
2025-04-13,2025-04,Tec,Monterrey,rapido_universitario,Sunday,1,0,32.5,0,0,130,165.81,6.7,1.55,0,1,20110.64,5750.22,286.5,483.5,1226.75,11731.88,2500.0,1262.61,555.91,262.82,12363.67,-3949.55
2025-04-14,2025-04,Centro,Monterrey,salon_y_retiro,Monday,0,0,30.5,0,0,132,173.09,6.53,1.6,1,2,21354.35,6237.02,320.97,429.74,1302.62,11181.74,3200.0,1193.46,409.99,222.82,13064.01,-3144.01
2025-04-14,2025-04,Cumbres,Monterrey,familiar,Monday,0,0,30.5,0,0,80,162.11,6.89,1.51,0,3,12075.4,3578.39,174.28,238.3,736.6,10137.2,2900.0,1180.69,485.21,206.65,7347.82,-7561.94
2025-04-14,2025-04,Tec,Monterrey,rapido_universitario,Monday,0,0,30.5,0,0,110,151.89,6.3,1.26,2,2,15654.97,4664.39,228.21,339.88,954.95,10339.25,2500.0,1267.44,507.97,248.22,9467.54,-5395.34
2025-04-15,2025-04,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,28.5,0,0,132,194.27,6.45,1.27,1,3,23988.67,7112.72,375.99,456.42,1463.31,11456.28,3200.0,1324.48,486.09,239.12,14580.23,-2125.72
2025-04-15,2025-04,Cumbres,Monterrey,familiar,Tuesday,0,0,28.5,0,0,96,177.24,6.58,1.3,1,1,15896.1,4678.08,234.5,308.99,969.66,10240.05,2900.0,1232.39,504.58,207.07,9704.86,-5379.25
2025-04-15,2025-04,Tec,Monterrey,rapido_universitario,Tuesday,0,0,28.5,0,0,108,156.91,6.77,1.23,1,1,15798.17,4620.0,235.69,371.95,963.69,10455.3,2500.0,1249.95,585.86,244.5,9606.84,-5428.76
2025-04-16,2025-04,Centro,Monterrey,salon_y_retiro,Wednesday,0,1,31.1,0,0,121,184.19,6.74,1.73,2,3,20785.97,6188.74,314.87,367.32,1267.94,11211.83,3200.0,1253.04,597.64,227.16,12647.09,-3842.58
2025-04-16,2025-04,Cumbres,Monterrey,familiar,Wednesday,0,1,31.1,0,0,90,177.18,6.49,1.77,3,5,14910.8,4575.03,334.63,268.18,909.56,10521.85,2900.0,1265.76,557.79,223.06,8823.39,-6645.06
2025-04-16,2025-04,Tec,Monterrey,rapido_universitario,Wednesday,0,1,31.1,0,0,99,158.51,6.73,2.01,2,1,14636.28,4250.92,186.52,324.35,892.81,10521.86,2500.0,1289.68,520.95,246.55,8981.68,-6097.35
2025-04-17,2025-04,Centro,Monterrey,salon_y_retiro,Thursday,0,0,26.6,0,0,120,180.78,7.06,1.19,2,4,20161.45,5918.96,318.63,369.74,1229.85,11216.66,3200.0,1307.51,548.16,268.35,12324.27,-4216.41
2025-04-17,2025-04,Cumbres,Monterrey,familiar,Thursday,0,0,26.6,0,0,104,174.8,6.73,1.38,2,2,16955.73,5017.43,276.49,306.69,1034.3,10807.28,2900.0,1193.48,508.65,246.78,10320.82,-5335.36
2025-04-17,2025-04,Tec,Monterrey,rapido_universitario,Thursday,0,0,26.6,0,0,87,154.84,6.18,1.25,1,3,12639.14,3775.24,221.22,304.97,770.99,10526.11,2500.0,1228.53,597.68,223.77,7566.71,-7509.38
2025-04-18,2025-04,Centro,Monterrey,salon_y_retiro,Friday,1,1,32.4,0,0,175,187.2,6.86,1.92,0,2,30512.43,8835.51,492.3,557.61,1861.26,12664.34,3200.0,1297.4,511.03,237.79,18765.75,855.19
2025-04-18,2025-04,Cumbres,Monterrey,familiar,Friday,1,1,32.4,0,0,118,172.96,6.8,1.83,0,2,19022.34,5636.5,313.86,382.39,1160.36,11388.69,2900.0,1297.68,518.19,244.15,11529.23,-4819.48
2025-04-18,2025-04,Tec,Monterrey,rapido_universitario,Friday,1,1,32.4,0,0,141,163.67,6.46,1.82,0,1,21587.19,6400.42,340.58,460.34,1316.82,11466.72,2500.0,1262.3,617.36,269.6,13069.04,-3046.94
2025-04-19,2025-04,Centro,Monterrey,salon_y_retiro,Saturday,1,0,25.8,0,0,181,188.72,6.75,1.45,1,4,31852.62,9561.2,499.96,572.15,1943.01,12789.03,3200.0,1222.25,601.21,295.51,19276.3,1168.31
2025-04-19,2025-04,Cumbres,Monterrey,familiar,Saturday,1,0,25.8,0,0,124,174.44,6.53,1.47,2,4,20218.94,5997.47,320.78,405.74,1233.36,11570.53,2900.0,1235.34,648.08,213.62,12261.6,-4305.96
2025-04-19,2025-04,Tec,Monterrey,rapido_universitario,Saturday,1,0,25.8,0,0,138,159.81,6.32,1.07,2,2,20660.78,6035.03,312.76,453.71,1260.31,11426.11,2500.0,1272.14,655.25,260.33,12598.97,-3514.86
2025-04-20,2025-04,Centro,Monterrey,salon_y_retiro,Sunday,1,0,26.3,0,0,181,178.76,6.86,1.36,1,2,30133.89,8796.99,386.9,588.23,1838.17,12170.46,3200.0,1178.23,533.95,217.05,18523.59,1223.9
2025-04-20,2025-04,Cumbres,Monterrey,familiar,Sunday,1,0,26.3,0,0,134,178.76,6.71,1.42,1,3,22347.37,6411.03,371.33,402.44,1363.19,11397.46,2900.0,1261.21,529.92,255.73,13799.39,-2544.92
2025-04-20,2025-04,Tec,Monterrey,rapido_universitario,Sunday,1,0,26.3,0,0,151,145.59,6.61,1.68,2,4,20530.54,6049.76,267.13,447.9,1252.36,11747.49,2500.0,1327.99,514.43,230.18,12513.39,-3806.71
2025-04-21,2025-04,Centro,Monterrey,salon_y_retiro,Monday,0,0,25.7,0,0,128,195.56,7.29,1.37,3,3,23207.8,6986.1,403.95,461.79,1415.68,11152.09,3200.0,1424.67,562.28,243.9,13940.29,-2642.66
2025-04-21,2025-04,Cumbres,Monterrey,familiar,Monday,0,0,25.7,0,0,80,181.7,6.52,1.37,0,3,13587.93,4052.24,199.37,258.65,828.86,10490.33,2900.0,1328.4,552.13,289.97,8248.8,-7312.04
2025-04-21,2025-04,Tec,Monterrey,rapido_universitario,Monday,0,0,25.7,0,0,100,155.92,6.49,1.01,1,3,14579.39,4305.81,207.77,339.62,889.34,10056.68,2500.0,1241.2,571.15,259.29,8836.85,-5791.47
2025-04-22,2025-04,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,31.0,0,0,146,183.32,6.86,1.16,0,3,24929.82,7340.78,406.18,457.8,1520.72,11167.58,3200.0,1318.07,624.96,231.93,15204.34,-1338.19
2025-04-22,2025-04,Cumbres,Monterrey,familiar,Tuesday,0,0,31.0,0,0,82,180.39,6.82,1.49,2,4,13783.64,4060.61,233.3,235.63,840.8,10316.49,2900.0,1213.31,546.35,248.91,8413.3,-6811.76
2025-04-22,2025-04,Tec,Monterrey,rapido_universitario,Tuesday,0,0,31.0,0,0,96,169.98,6.31,1.32,2,1,15287.54,4533.96,262.39,346.36,932.54,10764.6,2500.0,1267.14,560.35,209.64,9212.29,-6089.45
2025-04-23,2025-04,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,27.8,0,0,128,183.17,6.87,1.03,1,1,21835.71,6543.41,322.45,402.51,1331.98,11022.36,3200.0,1324.43,529.16,245.14,13235.37,-3085.73
2025-04-23,2025-04,Cumbres,Monterrey,familiar,Wednesday,0,0,27.8,0,0,79,179.78,6.75,1.48,2,2,13243.47,3888.69,229.61,256.62,807.85,10376.91,2900.0,1264.61,525.05,259.99,8060.71,-7265.85
2025-04-23,2025-04,Tec,Monterrey,rapido_universitario,Wednesday,0,0,27.8,0,0,110,159.63,7.2,1.16,1,4,16295.28,4768.26,206.9,396.78,994.01,10519.68,2500.0,1177.86,582.77,207.81,9929.32,-5058.8
2025-04-24,2025-04,Centro,Monterrey,salon_y_retiro,Thursday,0,0,28.7,0,0,127,179.32,6.53,1.24,1,2,21287.44,6328.69,319.17,375.03,1298.53,10983.39,3200.0,1244.43,617.16,264.1,12966.02,-3343.05
